epoch,train_loss,train_acc,val_loss,val_acc
1,12.12109476610999,28.241335044929393,2.464953514906737,31.53153153153153
2,2.172188269617622,42.10526315789473,1.5272102205602973,48.64864864864865
3,1.7550921181506156,40.949935815147626,1.314468855256433,48.64864864864865
4,1.4010323192709064,44.03080872913993,1.0699915810748264,53.153153153153156
5,1.2200769817262926,50.44929396662388,1.05614161061811,55.85585585585585
6,1.2486765149010008,50.19255455712452,1.016391133402919,56.75675675675676
7,1.21035051697791,49.42233632862644,1.1933779780929152,50.45045045045045
8,1.21212681060578,53.40179717586649,1.0284068842191953,56.75675675675676
9,1.0865739248836455,57.25288831835687,1.0606847110095325,55.85585585585585
10,1.1337118555094678,54.42875481386393,1.0209424259426358,57.65765765765766
11,1.0776482139533536,56.482670089858786,0.9002644940539524,63.96396396396396
12,1.0848163246190288,55.71245186136073,1.0106804521234185,62.16216216216216
13,1.0604398233746686,56.867779204107826,0.9310320433195647,63.06306306306306
14,1.045783310019159,55.8408215661104,0.9254247873753041,60.36036036036037
15,0.9977581119965834,61.87419768934531,0.953624761856354,62.16216216216216
16,0.9862591952506323,58.40821566110398,0.9859162708660504,60.36036036036037
17,1.0137478510283688,57.6379974326059,0.9883715215030017,58.55855855855856
18,1.0128149026777686,59.43517329910141,0.9184008278288283,63.06306306306306
19,0.9633447232540214,59.05006418485238,0.9156318408948881,63.06306306306306
20,1.0042061534864453,60.84724005134788,0.8988397937637191,63.06306306306306
21,0.9499072009393891,62.002567394094996,1.0017601262341749,61.261261261261254
22,0.9703080329723628,62.002567394094996,0.8517055801443152,65.76576576576578
23,1.0311351489653484,57.89473684210527,0.8959466852583327,58.55855855855856
24,0.9566310528613178,60.33376123234917,0.9205398795840977,62.16216216216216
25,0.9307002267574315,62.64441591784339,1.1092659782718968,63.06306306306306
26,0.9593894769352728,62.64441591784339,0.9526052206486195,61.261261261261254
27,0.9307152317485393,61.23234916559692,0.911962045205606,64.86486486486487
28,0.8815662804249774,63.7997432605905,0.8652420860153061,64.86486486486487
29,0.9300637423456557,62.64441591784339,0.8365607025387051,68.46846846846847
30,0.9174928190772432,65.72528883183568,1.2511298248359748,62.16216216216216
31,0.9311131429458002,63.1578947368421,0.8578506772582596,62.16216216216216
32,0.9544162027949087,61.61745827984596,0.8700175918974318,66.66666666666666
33,0.8980523106834549,64.95507060333762,0.753284419979061,70.27027027027027
34,0.8978192719017587,64.95507060333762,0.9423574928764824,65.76576576576578
35,0.8454322704760805,65.46854942233634,0.8714972723711718,69.36936936936937
36,0.8872305270337018,64.4415917843389,0.8349909256170461,70.27027027027027
37,0.8220913189825565,66.8806161745828,0.8885088944220328,63.06306306306306
38,0.8166449224535706,67.3940949935815,0.9190388499079524,66.66666666666666
39,0.910542890104311,65.72528883183568,1.1741201684281632,56.75675675675676
40,0.8668223968366298,64.82670089858793,0.9779415742771046,61.261261261261254
41,0.8336838870207672,65.85365853658537,1.095880212010564,58.55855855855856
42,0.9130805170734978,63.1578947368421,1.0242215770858902,63.96396396396396
43,0.8534975934089837,66.75224646983312,0.8888181061358065,65.76576576576578
44,0.8129727713409836,68.42105263157895,0.8564553303761525,67.56756756756756
45,0.7618641792121075,70.34659820282413,0.9594523584520495,63.06306306306306
46,0.8028053062871118,68.03594351732991,0.8851611173904694,68.46846846846847
47,0.8608578947756501,66.36713735558408,0.8491203774203051,71.17117117117117
48,0.7483490328274581,70.08985879332478,0.8872020115723481,66.66666666666666
49,0.7780218524559471,70.47496790757381,1.0944741416621853,58.55855855855856
50,0.7680646704464424,68.80616174582799,1.1318378169257362,61.261261261261254
51,0.7317778067962196,69.57637997432606,0.8145686645765562,67.56756756756756
52,0.7193901886988971,71.1168164313222,0.8852981350443385,69.36936936936937
53,0.7399188091880397,70.98844672657253,0.9991356188112551,66.66666666666666
54,0.7085305285545613,71.2451861360719,1.002257589821343,67.56756756756756
55,0.6644979351139191,73.42747111681643,1.0718470371521271,63.96396396396396
56,0.7726499914204814,67.90757381258024,0.8508441136763977,69.36936936936937
57,0.6555007813983765,73.0423620025674,1.0094166639688853,69.36936936936937
58,0.7343004436945885,67.26572528883183,0.9345742174097009,65.76576576576578
59,0.6898557668472898,74.58279845956355,1.0810245909132399,64.86486486486487
60,0.7066553486786085,69.44801026957637,0.8458071904139476,64.86486486486487
61,0.685847695051323,71.88703465982029,1.2140581253412608,63.06306306306306
62,0.7569690610692192,72.01540436456996,1.0747100512186687,66.66666666666666
63,0.7090308612669234,70.98844672657253,0.91882332595619,72.97297297297297
64,0.683681134234956,73.55584082156611,0.8739147648081049,63.96396396396396
65,0.7297859942499878,70.60333761232349,1.0460100861283037,68.46846846846847
66,0.7407416829860869,70.08985879332478,0.9701005295590237,67.56756756756756
67,0.627072366808131,74.06931964056483,0.955555011560251,60.36036036036037
68,0.6420822398347328,74.96790757381258,1.028289312714929,67.56756756756756
69,0.6540851984770828,72.65725288831835,1.0138520313812807,67.56756756756756
70,0.6529655901856233,75.09627727856227,1.086560067829785,64.86486486486487
71,0.6040348171116605,76.25160462130937,0.8330107486999787,72.97297297297297
72,0.6532612919654406,73.55584082156611,1.1655251399890796,63.96396396396396
73,0.6024455007294788,75.60975609756098,1.2781909800864555,67.56756756756756
74,0.6395881566217836,73.68421052631578,0.8735420687778576,69.36936936936937
75,0.5962377006955569,75.99486521181001,0.9174772882246757,72.97297297297297
76,0.5724643820822621,75.86649550706034,0.9685042999886178,64.86486486486487
77,0.6792480740528817,73.94094993581515,0.9734221009520797,67.56756756756756
78,0.6616445588514649,73.68421052631578,1.0372552689131316,66.66666666666666
